id;libelle;xp;source
16524;Relique d'Incarnam;0.033975;Dofus2
16525;Crâne de Kardorim;0.263;Dofous
16525;Crâne de Kardorim;0.197325;Dofus2
16526;Tête de Marteau en Jade;15.0;Dofous
16526;Tête de Marteau en Jade;11.25;Dofus2
16663;Viande Intangible;0.043;Dofous
16663;Viande Intangible;0.0321;Dofus2
16909;Sève de Frêne;3.0;Dofous
16909;Sève de Frêne;2.25;Dofus2
16910;Sève de Châtaignier;5.0;Dofous
16910;Sève de Châtaignier;3.75;Dofus2
16911;Sève de Noyer;7.0;Dofous
16911;Sève de Noyer;5.249925;Dofus2
16912;Sève de Chêne;10.0;Dofous
16912;Sève de Chêne;7.5;Dofus2
16913;Sève de Bombu;11.0;Dofous
16913;Sève de Bombu;8.25;Dofus2
16914;Sève d'Érable;12.0;Dofous
16914;Sève d'Érable;9.0;Dofus2
16915;Sève d'Oliviolet;14.0;Dofous
16915;Sève d'Oliviolet;10.499925;Dofus2
16916;Sève d'If;15.0;Dofous
16916;Sève d'If;11.25;Dofus2
16917;Sève de Bambou;16.0;Dofous
16917;Sève de Bambou;12.0;Dofus2
16918;Sève de Merisier;17.0;Dofous
16918;Sève de Merisier;12.75;Dofus2
16919;Sève de Noisetier;19.0;Dofous
16919;Sève de Noisetier;14.249925;Dofus2
16920;Sève d'Ébène;20.0;Dofous
16920;Sève d'Ébène;15.0;Dofus2
16921;Sève de Kaliptus;21.0;Dofous
16921;Sève de Kaliptus;15.749925;Dofus2
16922;Sève de Charme;22.0;Dofous
16922;Sève de Charme;16.5;Dofus2
16923;Sève de Bambou Sombre;24.0;Dofous
16923;Sève de Bambou Sombre;18.0;Dofus2
16924;Sève d'Orme;25.0;Dofous
16924;Sève d'Orme;18.75;Dofus2
16925;Sève de Bambou Sacré;26.0;Dofous
16925;Sève de Bambou Sacré;19.499925;Dofus2
16926;Sève de Tremble;27.0;Dofous
16926;Sève de Tremble;20.25;Dofus2
17037;Essence de Kardorim;1.579;Dofous
17037;Essence de Kardorim;1.184175;Dofus2
17060;Potion de Vieillesse;5.85;Dofous
17060;Potion de Vieillesse;4.387425;Dofus2
17065;Poupée Vaudou Tam;0.25;DPLN_2025
17065;Poupée Vaudou Tam;0.25;DPLN_2026
17065;Poupée Vaudou Tam;0.446;Dofous
17065;Poupée Vaudou Tam;0.3342;Dofus2
17075;Canif Rouillé;0.5;DPLN_2025
17075;Canif Rouillé;0.5;DPLN_2026
17075;Canif Rouillé;1.103;Dofous
17075;Canif Rouillé;0.826875;Dofus2
17112;Clef de l'Arbre de Moon;18.748;Dofous
17112;Clef de l'Arbre de Moon;8.2968;Dofus2
17113;Clef du Bateau du Chouque;18.038;Dofous
17113;Clef du Bateau du Chouque;8.156475;Dofus2
17114;Poils de Zatoïshwan;550.0;Dofous
17114;Poils de Zatoïshwan;412.5;Dofus2
17115;Scalp d'Anatak;620.0;Dofous
17115;Scalp d'Anatak;465.0;Dofus2
17116;Épaulière Massive du K.O.;800.0;Dofous
17116;Épaulière Massive du K.O.;600.0;Dofus2
17117;Pied de Voldelor;750.0;Dofus2
17118;Peau du Grand Kongoku;750.0;Dofus2
17123;Viande Hachée;0.053;Dofous
17123;Viande Hachée;0.03945;Dofus2
17124;Viande Faisandée;0.083;Dofous
17124;Viande Faisandée;0.062025;Dofus2
17125;Bidoche Faisandée;8.123;Dofous
17125;Bidoche Faisandée;6.092025;Dofus2
17126;Viande Frelatée;0.133;Dofous
17126;Viande Frelatée;0.09945;Dofus2
17127;Bidoche Frelatée;13.208;Dofous
17127;Bidoche Frelatée;9.905625;Dofus2
17128;Viande Minérale;0.208;Dofous
17128;Viande Minérale;0.156975;Dofus2
17129;Bidoche Minérale;4.654;Dofous
17129;Bidoche Minérale;3.6234;Dofus2
17130;Viande Tendre;0.31;Dofous
17130;Viande Tendre;0.232425;Dofus2
17131;Bidoche Tendre;30.296;Dofous
17131;Bidoche Tendre;23.340225;Dofus2
17132;Viande Ladre;0.446;Dofous
17132;Viande Ladre;0.334425;Dofus2
17133;Bidoche Ladre;44.76;Dofous
17133;Bidoche Ladre;33.56985;Dofus2
17134;Viande Avariée;0.641;Dofous
17134;Viande Avariée;0.479925;Dofus2
17135;Bidoche Avariée;62.212;Dofous
17135;Bidoche Avariée;46.658925;Dofus2
17136;Viande Sanguinolente;0.834;Dofous
17136;Viande Sanguinolente;0.62565;Dofus2
17137;Bidoche Sanguinolente;84.146;Dofous
17137;Bidoche Sanguinolente;63.109725;Dofus2
17138;Viande Rassie;1.103;Dofous
17138;Viande Rassie;0.826875;Dofus2
17139;Bidoche Rassie;100.28;Dofous
17139;Bidoche Rassie;83.549175;Dofus2
17140;Viande Exsudative;1.424;Dofous
17140;Viande Exsudative;1.07895;Dofus2
17141;Bidoche Exsudative;29.006;Dofous
17141;Bidoche Exsudative;21.754125;Dofus2
17142;Viande Séchée;1.846;Dofous
17142;Viande Séchée;1.3842;Dofus2
17143;Bidoche Séchée;58.834;Dofous
17143;Bidoche Séchée;39.755925;Dofus2
17144;Viande Saignante;2.384;Dofous
17144;Viande Saignante;1.787625;Dofus2
17145;Bidoche Saignante;237.261;Dofous
17145;Bidoche Saignante;177.945825;Dofus2
17146;Viande Persillée;3.005;Dofous
17146;Viande Persillée;2.25345;Dofus2
17147;Bidoche Persillée;301.444;Dofous
17147;Bidoche Persillée;226.0827;Dofus2
17148;Viande Macérée;3.786;Dofous
17148;Viande Macérée;2.839725;Dofus2
17149;Bidoche Macérée;377.82;Dofous
17149;Bidoche Macérée;283.364625;Dofus2
17150;Viande de Brousse;4.929;Dofous
17150;Viande de Brousse;3.696375;Dofus2
17151;Bidoche de Brousse;475.207;Dofous
17151;Bidoche de Brousse;356.40495;Dofus2
17152;Viande Fraîche;6.085;Dofous
17152;Viande Fraîche;4.56345;Dofus2
17153;Bidoche Fraîche;119.725;Dofous
17153;Bidoche Fraîche;89.793525;Dofus2
17154;Viande Maigre;8.372;Dofous
17154;Viande Maigre;6.279075;Dofus2
17155;Bidoche Maigre;797.18;Dofous
17155;Bidoche Maigre;597.884925;Dofus2
17156;Viande Gâtée;9.676;Dofous
17156;Viande Gâtée;7.2573;Dofus2
17157;Bidoche Gâtée;967.647;Dofous
17157;Bidoche Gâtée;725.735175;Dofus2
17158;Viande Noire;12.774;Dofous
17158;Viande Noire;9.580725;Dofus2
17159;Bidoche Noire;940.06845;Dofus2
17160;Viande Goûtue;17.003;Dofous
17160;Viande Goûtue;12.75225;Dofus2
17161;Bidoche Goûtue;1181.15985;Dofus2
17272;Orbe régénérant mineur;15.0;Dofous
17272;Orbe régénérant mineur;11.25;Dofus2
17273;Orbe régénérant;150.0;Dofous
17273;Orbe régénérant;112.5;Dofus2
17274;Orbe régénérant majeur;450.0;Dofous
17274;Orbe régénérant majeur;337.5;Dofus2
17275;Orbe régénérant magistral;750.0;Dofous
17275;Orbe régénérant magistral;562.5;Dofus2
17414;Essence du Chouque;83.154;Dofous
17414;Essence du Chouque;62.365875;Dofus2
17421;Bidoche Intangible;26.316;Dofous
17421;Bidoche Intangible;19.736775;Dofus2
17442;Pointes de Knout;132.417;Dofous
17442;Pointes de Knout;114.286425;Dofus2
17443;Manche de Knout;97.5;Dofous
17443;Manche de Knout;73.124925;Dofus2
17444;Lanières de knout;130.048;Dofous
17444;Lanières de knout;115.76535;Dofus2
17563;Clef du Miausolée du Pounicheur;24.065;Dofous
17563;Clef du Miausolée du Pounicheur;13.5132;Dofus2
17564;Clef du Plateau de Ush;73.162;Dofous
17564;Clef du Plateau de Ush;34.118175;Dofus2
17567;Biscuit de chance;3.0;DPLN_2025
17567;Biscuit de chance;3.0;DPLN_2026
17567;Biscuit de chance;26.439;Dofous
17567;Biscuit de chance;19.8291;Dofus2
17609;Patte de Pupuce;1.0;DPLN_2025
17609;Patte de Pupuce;1.0;DPLN_2026
17609;Patte de Pupuce;1.853;Dofous
17609;Patte de Pupuce;1.389675;Dofus2
17610;Œil de Morcac;1.0;DPLN_2026
17610;Œil de Morcac;1.853;Dofous
17611;Palpe de Pikbul;1.0;DPLN_2025
17611;Palpe de Pikbul;1.0;DPLN_2026
17611;Palpe de Pikbul;1.853;Dofous
17611;Palpe de Pikbul;1.389675;Dofus2
17612;Peau de Gériatique;1.0;DPLN_2025
17612;Peau de Gériatique;1.0;DPLN_2026
17612;Peau de Gériatique;1.853;Dofous
17612;Peau de Gériatique;1.389675;Dofus2
17613;Épine de Grath;1.0;DPLN_2025
17613;Épine de Grath;1.0;DPLN_2026
17613;Épine de Grath;1.853;Dofous
17613;Épine de Grath;1.389675;Dofus2
17614;Glande du Pounicheur;6.0;DPLN_2025
17614;Glande du Pounicheur;6.0;DPLN_2026
17614;Glande du Pounicheur;9.265;Dofous
17614;Glande du Pounicheur;6.948525;Dofus2
17615;Queue de Chasquatch;4.0;DPLN_2025
17615;Queue de Chasquatch;4.0;DPLN_2026
17615;Queue de Chasquatch;5.932;Dofous
17615;Queue de Chasquatch;4.44885;Dofus2
17616;Poil de Chacrebleu;4.0;DPLN_2025
17616;Poil de Chacrebleu;4.0;DPLN_2026
17616;Poil de Chacrebleu;5.932;Dofous
17616;Poil de Chacrebleu;4.44885;Dofus2
17617;Collier de Chakichan;4.0;DPLN_2025
17617;Collier de Chakichan;4.0;DPLN_2026
17617;Collier de Chakichan;5.932;Dofous
17617;Collier de Chakichan;4.44885;Dofus2
17618;Oreille de Chargus;4.0;DPLN_2025
17618;Oreille de Chargus;4.0;DPLN_2026
17618;Oreille de Chargus;5.932;Dofous
17618;Oreille de Chargus;4.44885;Dofus2
17619;Dent de Chakaroze;2.0;DPLN_2025
17619;Dent de Chakaroze;2.0;DPLN_2026
17619;Dent de Chakaroze;5.932;Dofous
17619;Dent de Chakaroze;4.44885;Dofus2
17620;Moustache de Ush;18.0;DPLN_2025
17620;Moustache de Ush;18.0;DPLN_2026
17620;Moustache de Ush;29.659;Dofous
17620;Moustache de Ush;22.24425;Dofus2
17621;Pique du Soldat;10.0;DPLN_2025
17621;Pique du Soldat;10.0;DPLN_2026
17621;Pique du Soldat;16.875;Dofous
17621;Pique du Soldat;12.65625;Dofus2
17622;Plume du Cavalier;10.0;DPLN_2025
17622;Plume du Cavalier;10.0;DPLN_2026
17622;Plume du Cavalier;16.875;Dofous
17622;Plume du Cavalier;12.65625;Dofus2
17623;Gilet du Valet;10.0;DPLN_2025
17623;Gilet du Valet;10.0;DPLN_2026
17623;Gilet du Valet;16.875;Dofous
17623;Gilet du Valet;12.65625;Dofus2
17624;Ceinture de la Dame;5.0;DPLN_2025
17624;Ceinture de la Dame;5.0;DPLN_2026
17624;Ceinture de la Dame;16.875;Dofous
17624;Ceinture de la Dame;12.65625;Dofus2
17625;Sceau du Roi Joueur;10.0;DPLN_2025
17625;Sceau du Roi Joueur;10.0;DPLN_2026
17625;Sceau du Roi Joueur;16.875;Dofous
17625;Sceau du Roi Joueur;12.65625;Dofus2
17713;Jeton du Chazino du Grand Jeu;1.0;DPLN_2026
17713;Jeton du Chazino du Grand Jeu;2.025;Dofous
17714;Jeton du Chazino des Matougarous;1.305;Dofous
17715;Jeton du Chazino des Ecaflipuces;0.63;Dofous
17736;Essence de Ush;177.955;Dofous
17736;Essence de Ush;133.465875;Dofus2
17737;Essence du Pounicheur;55.588;Dofous
17737;Essence du Pounicheur;41.69115;Dofus2
17772;Clef du caveau du Roi Léorictus;125.801;Dofous
17772;Clef du caveau du Roi Léorictus;94.35075;Dofus2
17777;Clef du caveau du Prince Djamal;41.41;Dofous
17777;Clef du caveau du Prince Djamal;31.05705;Dofus2
17780;Fleur de Korriandre;8.225;Dofous
17780;Fleur de Korriandre;6.168675;Dofus2
17781;Dissolvant Phosphorescent;97.065;Dofous
17781;Dissolvant Phosphorescent;78.5895;Dofus2
17785;Clef du Temple Maudit;33.265;Dofous
17785;Clef du Temple Maudit;24.948525;Dofus2
17850;Jus de poisson abominable;66.345;Dofous
17850;Jus de poisson abominable;49.75875;Dofus2
17851;Jus de poisson asphyxiant;157.441;Dofous
17851;Jus de poisson asphyxiant;118.04865;Dofus2
17852;Jus de poisson pestilentiel;670.925;Dofous
17852;Jus de poisson pestilentiel;503.193825;Dofus2
17853;Jus de poisson méphitique;894.712;Dofous
17853;Jus de poisson méphitique;671.001225;Dofus2
17864;Ambre gris;160.0;Dofous
17864;Ambre gris;120.0;Dofus2
17865;Marque des grands fonds;640.0;Dofous
17865;Marque des grands fonds;480.0;Dofus2
17865;Marque des grands fonds;640.0;Tenma
17866;Steamopompe;640.0;Dofous
17866;Steamopompe;480.0;Dofus2
17866;Steamopompe;640.0;Tenma
17867;Hélice en laiton;640.0;Dofous
17867;Hélice en laiton;480.0;Dofus2
17867;Hélice en laiton;640.0;Tenma
17868;Plombs de plongée;640.0;Dofous
17868;Plombs de plongée;480.0;Dofus2
17868;Plombs de plongée;640.0;Tenma
17869;Filtre à frousse;640.0;Dofous
17869;Filtre à frousse;480.0;Dofus2
17869;Filtre à frousse;640.0;Tenma
17870;Socle en coquillage;640.0;Dofous
17870;Socle en coquillage;480.0;Dofus2
17870;Socle en coquillage;640.0;Tenma
17963;Sceau des fondateurs;720.0;DPLN_2025
17963;Sceau des fondateurs;4310.1564;Dofus2
17964;Volant hydraulique;576.0;DPLN_2025
17964;Volant hydraulique;3730.781475;Dofus2
17965;Accélérateur de propulsion;720.0;DPLN_2025
17965;Accélérateur de propulsion;4419.227925;Dofus2
17966;Lest anti-tourbillon;584.0;DPLN_2025
17966;Lest anti-tourbillon;3848.615475;Dofus2
17967;Attrape-peur;720.0;DPLN_2025
17967;Attrape-peur;4310.1564;Dofus2
17968;Statuette de Snedon;579.0;DPLN_2025
17968;Statuette de Snedon;3730.781475;Dofus2
17970;Bave de Mol Usk;3.0;DPLN_2025
17970;Bave de Mol Usk;3.0;DPLN_2026
17970;Bave de Mol Usk;16.875;Dofous
17970;Bave de Mol Usk;12.65625;Dofus2
17971;Pince de Crabe Yoloniste;3.0;DPLN_2025
17971;Pince de Crabe Yoloniste;3.0;DPLN_2026
17971;Pince de Crabe Yoloniste;16.875;Dofous
17971;Pince de Crabe Yoloniste;12.65625;Dofus2
17972;Écaille de Gambaf;3.0;DPLN_2025
17972;Écaille de Gambaf;3.0;DPLN_2026
17972;Écaille de Gambaf;16.875;Dofous
17972;Écaille de Gambaf;12.65625;Dofus2
17973;Queue de Mantaze;5.0;DPLN_2025
17973;Queue de Mantaze;5.0;DPLN_2026
17973;Queue de Mantaze;16.875;Dofous
17973;Queue de Mantaze;12.65625;Dofus2
17974;Parasite Aquatique;23.0;DPLN_2025
17974;Parasite Aquatique;23.0;DPLN_2026
17974;Parasite Aquatique;101.25;Dofous
17974;Parasite Aquatique;75.9375;Dofus2
17974;Parasite Aquatique;101.0;Tenma
17975;Lanterne de Tourthon;3.0;DPLN_2025
17975;Lanterne de Tourthon;3.0;DPLN_2026
17975;Lanterne de Tourthon;17.609;Dofous
17975;Lanterne de Tourthon;13.20645;Dofus2
17976;Poil de Meno;34.0;DPLN_2025
17976;Poil de Meno;34.0;DPLN_2026
17976;Poil de Meno;84.375;Dofous
17976;Poil de Meno;63.28125;Dofus2
17977;Encre de Poulpée;3.0;DPLN_2025
17977;Encre de Poulpée;3.0;DPLN_2026
17977;Encre de Poulpée;16.875;Dofous
17977;Encre de Poulpée;12.65625;Dofus2
17978;Trident de Tryde;3.0;DPLN_2025
17978;Trident de Tryde;3.0;DPLN_2026
17978;Trident de Tryde;18.08;Dofous
17978;Trident de Tryde;13.560225;Dofus2
17979;Moustache de Rilur;5.0;DPLN_2025
17979;Moustache de Rilur;5.0;DPLN_2026
17979;Moustache de Rilur;16.875;Dofous
17979;Moustache de Rilur;12.65625;Dofus2
17980;Épine de Diondin;10.0;DPLN_2025
17980;Épine de Diondin;10.0;DPLN_2026
17980;Épine de Diondin;16.875;Dofous
17980;Épine de Diondin;12.65625;Dofus2
17981;Peau de Trithon;24.0;DPLN_2025
17981;Peau de Trithon;24.0;DPLN_2026
17981;Peau de Trithon;111.724;Dofous
17981;Peau de Trithon;83.793075;Dofus2
17982;Dentier de Dantinéa;34.0;DPLN_2025
17982;Dentier de Dantinéa;34.0;DPLN_2026
17982;Dentier de Dantinéa;84.375;Dofous
17982;Dentier de Dantinéa;63.28125;Dofus2
17983;Tentacule de Grofond;3.0;DPLN_2025
17983;Tentacule de Grofond;3.0;DPLN_2026
17983;Tentacule de Grofond;16.875;Dofous
17983;Tentacule de Grofond;12.65625;Dofus2
17984;Tentacule de N'Yalg;3.0;DPLN_2025
17984;Tentacule de N'Yalg;3.0;DPLN_2026
17984;Tentacule de N'Yalg;16.875;Dofous
17984;Tentacule de N'Yalg;12.65625;Dofus2
17985;Patte de Li-Fo;5.0;DPLN_2025
17985;Patte de Li-Fo;5.0;DPLN_2026
17985;Patte de Li-Fo;16.875;Dofous
17985;Patte de Li-Fo;12.65625;Dofus2
17986;Œil de Shokkoth;3.0;DPLN_2026
17986;Œil de Shokkoth;16.875;Dofous
17987;Flûte de Klûtiste;10.0;DPLN_2025
17987;Flûte de Klûtiste;10.0;DPLN_2026
17987;Flûte de Klûtiste;16.875;Dofous
17987;Flûte de Klûtiste;12.65625;Dofus2
17988;Pierre Angulaire;24.0;DPLN_2025
17988;Pierre Angulaire;24.0;DPLN_2026
17988;Pierre Angulaire;101.25;Dofous
17988;Pierre Angulaire;75.9375;Dofus2
17989;Aile de Larve de Koutoulou;34.0;DPLN_2025
17989;Aile de Larve de Koutoulou;34.0;DPLN_2026
17989;Aile de Larve de Koutoulou;84.375;Dofous
17989;Aile de Larve de Koutoulou;63.28125;Dofus2
17990;Dent de Tilamproie;10.0;DPLN_2025
17990;Dent de Tilamproie;10.0;DPLN_2026
17990;Dent de Tilamproie;16.875;Dofous
17990;Dent de Tilamproie;12.65625;Dofus2
17991;Bois d'Aquajou;10.0;Dofous
17991;Bois d'Aquajou;7.5;Dofus2
17991;Bois d'Aquajou;10.0;Tenma
17992;Salikrone;10.0;Dofous
17992;Salikrone;7.5;Dofus2
17992;Salikrone;10.0;Tenma
17993;Quisnoa;10.0;Dofous
17993;Quisnoa;7.5;Dofus2
17993;Quisnoa;10.0;Tenma
17994;Patelle;10.0;Dofous
17994;Patelle;7.5;Dofus2
17994;Patelle;10.0;Tenma
17995;Écume de mer;10.0;Dofous
17995;Écume de mer;7.5;Dofus2
18066;Clef du Vaisseau du Capitaine Meno;226.875;Dofous
18066;Clef du Vaisseau du Capitaine Meno;281.953125;Dofus2
18067;Clef du Palais de Dantinéa;232.692;Dofous
18067;Clef du Palais de Dantinéa;284.1345;Dofus2
18068;Clef du Temple de Koutoulou;226.875;Dofous
18068;Clef du Temple de Koutoulou;281.953125;Dofus2
18198;Gâtrool;2.251;Dofous
18198;Gâtrool;1.688175;Dofus2
18209;Gratrooll;2.251;Dofous
18209;Gratrooll;1.688175;Dofus2
18318;Soie chatoyante;0.0;DPLN_2025
18348;Flûte de Mastodonte;1.8;Dofous
18348;Flûte de Mastodonte;1.35;Dofus2
18357;Jus de Cacterre;9.0;DPLN_2025
18357;Jus de Cacterre;9.0;DPLN_2026
18357;Jus de Cacterre;17.975;Dofous
18357;Jus de Cacterre;13.4814;Dofus2
18358;Maraca de Lévito;2.0;DPLN_2025
18358;Maraca de Lévito;2.0;DPLN_2026
18358;Maraca de Lévito;3.0;Dofous
18358;Maraca de Lévito;2.25;Dofus2
18359;Parchemin de Cactana;2.0;DPLN_2025
18359;Parchemin de Cactana;2.0;DPLN_2026
18359;Parchemin de Cactana;3.0;Dofous
18359;Parchemin de Cactana;2.25;Dofus2
18361;Fleur de Cactiflore;2.0;DPLN_2025
18361;Fleur de Cactiflore;2.0;DPLN_2026
18361;Fleur de Cactiflore;3.0;Dofous
18361;Fleur de Cactiflore;2.25;Dofus2
18362;Moustaches de Cactoblongo;2.0;DPLN_2025
18362;Moustaches de Cactoblongo;2.0;DPLN_2026
18362;Moustaches de Cactoblongo;3.0;Dofous
18362;Moustaches de Cactoblongo;2.25;Dofus2
18363;String de Pampactus;2.0;DPLN_2025
18363;String de Pampactus;2.0;DPLN_2026
18363;String de Pampactus;3.0;Dofous
18363;String de Pampactus;2.25;Dofus2
18364;Étoile d'Or d'El Piko;60.0;DPLN_2025
18364;Étoile d'Or d'El Piko;60.0;DPLN_2026
18364;Étoile d'Or d'El Piko;89.876;Dofous
18364;Étoile d'Or d'El Piko;67.407;Dofus2
18366;Sable Fin;3.0;DPLN_2025
18366;Sable Fin;3.0;DPLN_2026
18366;Sable Fin;5.14;Dofous
18366;Sable Fin;3.855;Dofus2
18367;Boule de Boulépique;1.0;DPLN_2025
18367;Boule de Boulépique;1.0;DPLN_2026
18367;Boule de Boulépique;0.862;Dofous
18367;Boule de Boulépique;0.6468;Dofus2
18368;Écailles d'Ouroboulos;1.0;DPLN_2025
18368;Écailles d'Ouroboulos;1.0;DPLN_2026
18368;Écailles d'Ouroboulos;0.862;Dofous
18368;Écailles d'Ouroboulos;0.6468;Dofus2
18369;Queue de Scordion Bleu;1.0;DPLN_2025
18369;Queue de Scordion Bleu;1.0;DPLN_2026
18369;Queue de Scordion Bleu;0.862;Dofous
18369;Queue de Scordion Bleu;0.6468;Dofus2
18370;Queue de Fennex;1.0;DPLN_2025
18370;Queue de Fennex;1.0;DPLN_2026
18370;Queue de Fennex;0.862;Dofous
18370;Queue de Fennex;0.6468;Dofus2
18371;Carapace du Mantiscore;2.0;DPLN_2025
18371;Carapace du Mantiscore;2.0;DPLN_2026
18371;Carapace du Mantiscore;4.207;Dofous
18371;Carapace du Mantiscore;3.155475;Dofus2
18383;Picot d'El Piko;6.0;DPLN_2025
18383;Picot d'El Piko;6.0;DPLN_2026
18383;Picot d'El Piko;15.0;Dofous
18383;Picot d'El Piko;11.25;Dofus2
18385;Cœur du Mantiscore;17.0;DPLN_2026
18385;Cœur du Mantiscore;25.219;Dofous
18411;Œil de Léolhyène;1.0;DPLN_2026
18411;Œil de Léolhyène;0.841;Dofous
18421;Clef du Cimetière des mastodontes;13.87;Dofous
18421;Clef du Cimetière des mastodontes;6.55755;Dofus2
18422;Clef de la Caverne d'El Piko;47.114;Dofous
18422;Clef de la Caverne d'El Piko;20.840175;Dofus2
18537;Fragment de Chakanoubis;10.0;DPLN_2025
18537;Fragment de Chakanoubis;10.0;DPLN_2026
18537;Fragment de Chakanoubis;16.875;Dofous
18537;Fragment de Chakanoubis;12.65625;Dofus2
18538;Dent de Bandleth;10.0;DPLN_2025
18538;Dent de Bandleth;10.0;DPLN_2026
18538;Dent de Bandleth;16.875;Dofous
18538;Dent de Bandleth;12.65625;Dofus2
18539;Grenat de Momistik;10.0;DPLN_2025
18539;Grenat de Momistik;10.0;DPLN_2026
18539;Grenat de Momistik;16.875;Dofous
18539;Grenat de Momistik;12.65625;Dofus2
18540;Paupière Dorée de Rykaon;10.0;DPLN_2025
18540;Paupière Dorée de Rykaon;10.0;DPLN_2026
18540;Paupière Dorée de Rykaon;16.875;Dofous
18540;Paupière Dorée de Rykaon;12.65625;Dofus2
18541;Oreille de Griffotep;10.0;DPLN_2025
18541;Oreille de Griffotep;10.0;DPLN_2026
18541;Oreille de Griffotep;16.875;Dofous
18541;Oreille de Griffotep;12.65625;Dofus2
18542;Cheveux de Tal Kasha;34.0;DPLN_2025
18542;Cheveux de Tal Kasha;34.0;DPLN_2026
18542;Cheveux de Tal Kasha;84.375;Dofous
18542;Cheveux de Tal Kasha;63.28125;Dofus2
18543;Scarabée Chrysonéfritin;47.0;DPLN_2025
18543;Scarabée Chrysonéfritin;47.0;DPLN_2026
18543;Scarabée Chrysonéfritin;101.25;Dofous
18543;Scarabée Chrysonéfritin;75.9375;Dofus2
18544;Clef de la Chambre de Tal Kasha;298.509;Dofous
18544;Clef de la Chambre de Tal Kasha;80.7975;Dofus2
18552;Clef du Boyau du Père Ver;121.948;Dofous
18552;Clef du Boyau du Père Ver;42.116775;Dofus2
18562;Dent de Cycloporth;2.0;DPLN_2025
18562;Dent de Cycloporth;2.0;DPLN_2026
18562;Dent de Cycloporth;7.737;Dofous
18562;Dent de Cycloporth;5.8026;Dofus2
18563;Langue de Morsquale;2.0;DPLN_2025
18563;Langue de Morsquale;2.0;DPLN_2026
18563;Langue de Morsquale;8.167;Dofous
18563;Langue de Morsquale;6.12495;Dofus2
18564;Patte de Masticroc;2.0;DPLN_2025
18564;Patte de Masticroc;2.0;DPLN_2026
18564;Patte de Masticroc;7.737;Dofous
18564;Patte de Masticroc;5.8026;Dofus2
18565;Peau de Trémorse;2.0;DPLN_2025
18565;Peau de Trémorse;2.0;DPLN_2026
18565;Peau de Trémorse;7.737;Dofous
18565;Peau de Trémorse;5.8026;Dofus2
18566;Pic de Pikténia;5.0;DPLN_2025
18566;Pic de Pikténia;5.0;DPLN_2026
18566;Pic de Pikténia;7.737;Dofous
18566;Pic de Pikténia;5.8026;Dofus2
18567;Carapace de Ver des Sables;14.0;DPLN_2025
18567;Carapace de Ver des Sables;14.0;DPLN_2026
18567;Carapace de Ver des Sables;47.559;Dofous
18567;Carapace de Ver des Sables;35.6691;Dofus2
18568;Œil du Père Ver;15.0;DPLN_2026
18568;Œil du Père Ver;38.684;Dofous
18719;Rune Do Per Mé;1.0;DPLN_2025
18719;Rune Do Per Mé;1.0;DPLN_2026
18719;Rune Do Per Mé;1.875;Dofus2
18720;Rune Do Per Di;1.0;DPLN_2025
18720;Rune Do Per Di;1.0;DPLN_2026
18720;Rune Do Per Di;1.875;Dofus2
18721;Rune Do Per Ar;1.0;DPLN_2025
18721;Rune Do Per Ar;1.0;DPLN_2026
18721;Rune Do Per Ar;1.875;Dofus2
18722;Rune Do Per So;1.0;DPLN_2025
18722;Rune Do Per So;1.0;DPLN_2026
18722;Rune Do Per So;1.875;Dofus2
18723;Rune Ré Per Mé;1.0;DPLN_2025
18723;Rune Ré Per Mé;1.0;DPLN_2026
18723;Rune Ré Per Mé;1.875;Dofus2
18724;Rune Ré Per Di;1.0;DPLN_2025
18724;Rune Ré Per Di;1.0;DPLN_2026
18724;Rune Ré Per Di;1.875;Dofus2
18729;Sang de Viandargh;8.0;DPLN_2025
18729;Sang de Viandargh;8.0;DPLN_2026
18729;Sang de Viandargh;12.2;Dofous
18729;Sang de Viandargh;9.15;Dofus2
18730;Queue de Chevrotine;8.0;DPLN_2025
18730;Queue de Chevrotine;8.0;DPLN_2026
18730;Queue de Chevrotine;12.2;Dofous
18730;Queue de Chevrotine;9.15;Dofus2
18731;Bave de Brokouillon;8.0;DPLN_2025
18731;Bave de Brokouillon;8.0;DPLN_2026
18731;Bave de Brokouillon;12.2;Dofous
18731;Bave de Brokouillon;9.15;Dofus2
18732;Os de Nemroz;8.0;DPLN_2025
18732;Os de Nemroz;8.0;DPLN_2026
18732;Os de Nemroz;12.2;Dofous
18732;Os de Nemroz;9.15;Dofus2
18733;Flèche de Crâmbo;8.0;DPLN_2025
18733;Flèche de Crâmbo;8.0;DPLN_2026
18733;Flèche de Crâmbo;12.2;Dofous
18733;Flèche de Crâmbo;9.15;Dofus2
18734;Poils du Comte Razof;25.0;DPLN_2025
18734;Poils du Comte Razof;25.0;DPLN_2026
18734;Poils du Comte Razof;61.0;Dofous
18734;Poils du Comte Razof;45.75;Dofus2
18735;Bouteille de Bouchonnois;35.0;DPLN_2025
18735;Bouteille de Bouchonnois;35.0;DPLN_2026
18735;Bouteille de Bouchonnois;75.0;Dofous
18735;Bouteille de Bouchonnois;56.249925;Dofus2
18735;Bouteille de Bouchonnois;75.0;Tenma
18736;Clef du Camp du Comte Razof;187.753;Dofous
18736;Clef du Camp du Comte Razof;63.6975;Dofus2
18741;Coffre de Pièges à Chasseur;3.191;Dofous
18741;Coffre de Pièges à Chasseur;2.39355;Dofus2
